"Chapter" "Word"
18 "daughter"
18 "with"
18 "him"
18 "when"
18 "he"
18 "departed"
18 "his"
18 "plans"
18 "were"
18 "facilitated"
18 "by"
18 "the"
18 "news"
18 "which"
18 "arrived"
18 "from"
18 "paris"
18 "the"
18 "government"
18 "of"
18 "france"
18 "were"
18 "greatly"
18 "enraged"
18 "at"
18 "the"
18 "escape"
18 "of"
18 "their"
18 "victim"
18 "and"
18 "spared"
18 "no"
18 "pains"
18 "to"
18 "detect"
18 "and"
18 "punish"
18 "his"
18 "deliverer"
18 "the"
18 "plot"
18 "of"
18 "felix"
18 "was"
18 "quickly"
18 "discovered"
18 "and"
18 "de"
18 "lacey"
18 "and"
18 "agatha"
18 "were"
18 "thrown"
18 "into"
18 "prison"
18 "the"
18 "news"
18 "reached"
18 "felix"
18 "and"
18 "roused"
18 "him"
18 "from"
18 "his"
18 "dream"
18 "of"
18 "pleasure"
18 "his"
18 "blind"
18 "and"
18 "aged"
18 "father"
18 "and"
18 "his"
18 "gentle"
18 "sister"
18 "lay"
18 "in"
18 "a"
18 "noisome"
18 "dungeon"
18 "while"
18 "he"
18 "enjoyed"
18 "the"
18 "free"
18 "air"
18 "and"
18 "the"
18 "society"
18 "of"
18 "her"
18 "whom"
18 "he"
18 "loved"
18 "this"
18 "idea"
18 "was"
18 "torture"
18 "to"
18 "him"
18 "he"
18 "quickly"
18 "arranged"
18 "with"
18 "the"
18 "turk"
18 "that"
18 "if"
18 "the"
18 "latter"
18 "should"
18 "find"
18 "a"
18 "favourable"
18 "opportunity"
18 "for"
18 "escape"
18 "before"
18 "felix"
18 "could"
18 "return"
18 "to"
18 "italy"
18 "safie"
18 "should"
18 "remain"
18 "as"
18 "a"
18 "boarder"
18 "at"
18 "a"
18 "convent"
18 "at"
18 "leghorn"
18 "and"
18 "then"
18 "quitting"
18 "the"
18 "lovely"
18 "arabian"
18 "he"
18 "hastened"
18 "to"
18 "paris"
18 "and"
18 "delivered"
18 "himself"
18 "up"
18 "to"
18 "the"
18 "vengeance"
18 "of"
18 "the"
18 "law"
18 "hoping"
18 "to"
18 "free"
18 "de"
18 "lacey"
18 "and"
18 "agatha"
18 "by"
18 "this"
18 "proceeding"
18 "he"
18 "did"
18 "not"
18 "succeed"
18 "they"
18 "remained"
18 "confined"
18 "for"
18 "five"
18 "months"
18 "before"
18 "the"
18 "trial"
18 "took"
18 "place"
18 "the"
18 "result"
18 "of"
18 "which"
18 "deprived"
18 "them"
18 "of"
18 "their"
18 "fortune"
18 "and"
18 "condemned"
18 "them"
18 "to"
18 "a"
18 "perpetual"
18 "exile"
18 "from"
18 "their"
18 "native"
18 "country"
18 "they"
18 "found"
18 "a"
18 "miserable"
18 "asylum"
18 "in"
18 "the"
18 "cottage"
18 "in"
18 "germany"
18 "where"
18 "i"
18 "discovered"
18 "them"
18 "felix"
18 "soon"
18 "learned"
18 "that"
18 "the"
18 "treacherous"
18 "turk"
18 "for"
18 "whom"
18 "he"
18 "and"
18 "his"
18 "family"
18 "endured"
18 "such"
18 "unheard"
18 "of"
18 "oppression"
18 "on"
18 "discovering"
18 "that"
18 "his"
18 "deliverer"
18 "was"
18 "thus"
18 "reduced"
18 "to"
18 "poverty"
18 "and"
18 "ruin"
18 "became"
18 "a"
18 "traitor"
18 "to"
18 "good"
18 "feeling"
18 "and"
18 "honour"
18 "and"
18 "had"
18 "quitted"
18 "italy"
18 "with"
18 "his"
18 "daughter"
18 "insultingly"
18 "sending"
18 "felix"
18 "a"
18 "pittance"
18 "of"
18 "money"
18 "to"
18 "aid"
18 "him"
18 "as"
18 "he"
18 "said"
18 "in"
18 "some"
18 "plan"
18 "of"
18 "future"
18 "maintenance"
18 "such"
18 "were"
18 "the"
18 "events"
18 "that"
18 "preyed"
18 "on"
18 "the"
18 "heart"
18 "of"
18 "felix"
18 "and"
18 "rendered"
18 "him"
18 "when"
18 "i"
18 "first"
18 "saw"
18 "him"
18 "the"
18 "most"
18 "miserable"
18 "of"
18 "his"
18 "family"
18 "he"
18 "could"
18 "have"
18 "endured"
18 "poverty"
18 "and"
18 "while"
18 "this"
18 "distress"
18 "had"
18 "been"
18 "the"
18 "meed"
18 "of"
18 "his"
18 "virtue"
18 "he"
18 "gloried"
18 "in"
18 "it"
18 "but"
18 "the"
18 "ingratitude"
18 "of"
18 "the"
18 "turk"
18 "and"
18 "the"
18 "loss"
18 "of"
18 "his"
18 "beloved"
18 "safie"
18 "were"
18 "misfortunes"
18 "more"
18 "bitter"
18 "and"
18 "irreparable"
18 "the"
18 "arrival"
18 "of"
18 "the"
18 "arabian"
18 "now"
18 "infused"
18 "new"
18 "life"
18 "into"
18 "his"
18 "soul"
18 "when"
18 "the"
18 "news"
18 "reached"
18 "leghorn"
18 "that"
18 "felix"
18 "was"
18 "deprived"
18 "of"
18 "his"
18 "wealth"
18 "and"
18 "rank"
18 "the"
18 "merchant"
18 "commanded"
18 "his"
18 "daughter"
18 "to"
18 "think"
18 "no"
18 "more"
18 "of"
18 "her"
18 "lover"
18 "but"
18 "to"
18 "prepare"
18 "to"
18 "return"
18 "to"
18 "her"
18 "native"
18 "country"
18 "the"
18 "generous"
18 "nature"
18 "of"
18 "safie"
18 "was"
18 "outraged"
18 "by"
18 "this"
18 "command"
18 "she"
18 "attempted"
18 "to"
18 "expostulate"
18 "with"
18 "her"
18 "father"
18 "but"
18 "he"
18 "left"
18 "her"
18 "angrily"
18 "reiterating"
18 "his"
18 "tyrannical"
18 "mandate"
18 "a"
18 "few"
18 "days"
18 "after"
18 "the"
18 "turk"
18 "entered"
18 "his"
18 "daughter"
18 "s"
18 "apartment"
18 "and"
18 "told"
18 "her"
18 "hastily"
18 "that"
18 "he"
18 "had"
18 "reason"
18 "to"
18 "believe"
18 "that"
18 "his"
18 "residence"
18 "at"
18 "leghorn"
18 "had"
18 "been"
18 "divulged"
18 "and"
18 "that"
18 "he"
18 "should"
18 "speedily"
18 "be"
18 "delivered"
18 "up"
18 "to"
18 "the"
18 "french"
18 "government"
18 "he"
18 "had"
18 "consequently"
18 "hired"
18 "a"
18 "vessel"
18 "to"
18 "convey"
18 "him"
18 "to"
18 "constantinople"
18 "for"
18 "which"
18 "city"
18 "he"
18 "should"
18 "sail"
18 "in"
18 "a"
18 "few"
18 "hours"
18 "he"
18 "intended"
18 "to"
18 "leave"
18 "his"
18 "daughter"
18 "under"
18 "the"
18 "care"
18 "of"
18 "a"
18 "confidential"
18 "servant"
18 "to"
18 "follow"
18 "at"
18 "her"
18 "leisure"
18 "with"
18 "the"
18 "greater"
18 "part"
18 "of"
18 "his"
18 "property"
18 "which"
18 "had"
18 "not"
18 "yet"
18 "arrived"
18 "at"
18 "leghorn"
18 "when"
18 "alone"
18 "safie"
18 "resolved"
18 "in"
18 "her"
18 "own"
18 "mind"
18 "the"
18 "plan"
18 "of"
18 "conduct"
18 "that"
18 "it"
18 "would"
18 "become"
18 "her"
18 "to"
18 "pursue"
18 "in"
18 "this"
18 "emergency"
18 "a"
18 "residence"
18 "in"
18 "turkey"
18 "was"
18 "abhorrent"
18 "to"
18 "her"
18 "her"
18 "religion"
18 "and"
18 "her"
18 "feelings"
18 "were"
18 "alike"
18 "averse"
18 "to"
18 "it"
18 "by"
18 "some"
18 "papers"
18 "of"
18 "her"
18 "father"
18 "which"
18 "fell"
18 "into"
18 "her"
18 "hands"
18 "she"
18 "heard"
18 "of"
18 "the"
18 "exile"
18 "of"
18 "her"
18 "lover"
18 "and"
18 "learnt"
18 "the"
18 "name"
18 "of"
18 "the"
18 "spot"
18 "where"
18 "he"
18 "then"
18 "resided"
18 "she"
18 "hesitated"
18 "some"
18 "time"
18 "but"
18 "at"
18 "length"
18 "she"
18 "formed"
18 "her"
18 "determination"
18 "taking"
18 "with"
18 "her"
18 "some"
18 "jewels"
18 "that"
18 "belonged"
18 "to"
18 "her"
18 "and"
18 "a"
18 "sum"
18 "of"
18 "money"
18 "she"
18 "quitted"
18 "italy"
18 "with"
18 "an"
18 "attendant"
18 "a"
18 "native"
18 "of"
18 "leghorn"
18 "but"
18 "who"
18 "understood"
18 "the"
18 "common"
18 "language"
18 "of"
18 "turkey"
18 "and"
18 "departed"
18 "for"
18 "germany"
18 "she"
18 "arrived"
18 "in"
18 "safety"
18 "at"
18 "a"
18 "town"
18 "about"
18 "twenty"
18 "leagues"
18 "from"
18 "the"
18 "cottage"
18 "of"
18 "de"
18 "lacey"
18 "when"
18 "her"
18 "attendant"
18 "fell"
18 "dangerously"
18 "ill"
18 "safie"
18 "nursed"
18 "her"
18 "with"
18 "the"
18 "most"
18 "devoted"
18 "affection"
18 "but"
18 "the"
18 "poor"
18 "girl"
18 "died"
18 "and"
18 "the"
18 "arabian"
18 "was"
18 "left"
18 "alone"
18 "unacquainted"
18 "with"
18 "the"
18 "language"
18 "of"
18 "the"
18 "country"
18 "and"
18 "utterly"
18 "ignorant"
18 "of"
18 "the"
18 "customs"
18 "of"
18 "the"
18 "world"
18 "she"
18 "fell"
18 "however"
18 "into"
18 "good"
18 "hands"
18 "the"
18 "italian"
18 "had"
18 "mentioned"
18 "the"
18 "name"
18 "of"
18 "the"
18 "spot"
18 "for"
18 "which"
18 "they"
18 "were"
18 "bound"
18 "and"
18 "after"
18 "her"
18 "death"
18 "the"
18 "woman"
18 "of"
18 "the"
18 "house"
18 "in"
18 "which"
18 "they"
18 "had"
18 "lived"
18 "took"
18 "care"
18 "that"
18 "safie"
18 "should"
18 "arrive"
18 "in"
18 "safety"
18 "at"
18 "the"
18 "cottage"
18 "of"
18 "her"
18 "lover"
19 "such"
19 "was"
19 "the"
19 "history"
19 "of"
19 "my"
19 "beloved"
19 "cottagers"
19 "it"
19 "impressed"
19 "me"
19 "deeply"
19 "i"
19 "learned"
19 "from"
19 "the"
19 "views"
19 "of"
19 "social"
19 "life"
19 "which"
19 "it"
19 "developed"
19 "to"
19 "admire"
19 "their"
19 "virtues"
19 "and"
19 "to"
19 "deprecate"
19 "the"
19 "vices"
19 "of"
19 "mankind"
19 "as"
19 "yet"
19 "i"
19 "looked"
19 "upon"
19 "crime"
19 "as"
19 "a"
19 "distant"
19 "evil"
19 "benevolence"
19 "and"
19 "generosity"
19 "were"
19 "ever"
19 "present"
19 "before"
19 "me"
19 "inciting"
19 "within"
19 "me"
19 "a"
19 "desire"
19 "to"
19 "become"
19 "an"
19 "actor"
19 "in"
19 "the"
19 "busy"
19 "scene"
19 "where"
19 "so"
19 "many"
19 "admirable"
19 "qualities"
19 "were"
19 "called"
19 "forth"
19 "and"
19 "displayed"
19 "but"
19 "in"
19 "giving"
19 "an"
19 "account"
19 "of"
19 "the"
19 "progress"
19 "of"
19 "my"
19 "intellect"
19 "i"
19 "must"
19 "not"
19 "omit"
19 "a"
19 "circumstance"
19 "which"
19 "occurred"
19 "in"
19 "the"
19 "beginning"
19 "of"
19 "the"
19 "month"
19 "of"
19 "august"
19 "of"
19 "the"
19 "same"
19 "year"
19 "one"
19 "night"
19 "during"
19 "my"
19 "accustomed"
19 "visit"
19 "to"
19 "the"
19 "neighbouring"
19 "wood"
19 "where"
19 "i"
19 "collected"
19 "my"
19 "own"
19 "food"
19 "and"
19 "brought"
19 "home"
19 "firing"
19 "for"
19 "my"
19 "protectors"
19 "i"
19 "found"
19 "on"
19 "the"
19 "ground"
19 "a"
19 "leathern"
19 "portmanteau"
19 "containing"
19 "several"
19 "articles"
19 "of"
19 "dress"
19 "and"
19 "some"
19 "books"
19 "i"
19 "eagerly"
19 "seized"
19 "the"
19 "prize"
19 "and"
19 "returned"
19 "with"
19 "it"
19 "to"
19 "my"
19 "hovel"
19 "fortunately"
19 "the"
19 "books"
19 "were"
19 "written"
19 "in"
19 "the"
19 "language"
19 "the"
19 "elements"
19 "of"
19 "which"
19 "i"
19 "had"
19 "acquired"
19 "at"
19 "the"
19 "cottage"
19 "they"
19 "consisted"
19 "of"
19 "paradise"
19 "lost"
19 "a"
19 "volume"
19 "of"
19 "plutarch"
19 "s"
19 "lives"
19 "and"
19 "the"
19 "sorrows"
19 "of"
19 "werter"
19 "the"
19 "possession"
19 "of"
19 "these"
19 "treasures"
19 "gave"
19 "me"
19 "extreme"
19 "delight"
19 "i"
19 "now"
19 "continually"
19 "studied"
19 "and"
19 "exercised"
19 "my"
19 "mind"
19 "upon"
19 "these"
19 "histories"
19 "whilst"
19 "my"
19 "friends"
19 "were"
19 "employed"
19 "in"
19 "their"
19 "ordinary"
19 "occupations"
19 "i"
19 "can"
19 "hardly"
19 "describe"
19 "to"
19 "you"
19 "the"
19 "effect"
19 "of"
19 "these"
19 "books"
19 "they"
19 "produced"
19 "in"
19 "me"
19 "an"
19 "infinity"
19 "of"
19 "new"
19 "images"
19 "and"
19 "feelings"
19 "that"
19 "sometimes"
19 "raised"
19 "me"
19 "to"
19 "ecstasy"
19 "but"
19 "more"
19 "frequently"
19 "sunk"
19 "me"
19 "into"
19 "the"
19 "lowest"
19 "dejection"
19 "in"
19 "the"
19 "sorrows"
19 "of"
19 "werter"
19 "besides"
19 "the"
19 "interest"
19 "of"
19 "its"
19 "simple"
19 "and"
19 "affecting"
19 "story"
19 "so"
19 "many"
19 "opinions"
19 "are"
19 "canvassed"
19 "and"
19 "so"
19 "many"
19 "lights"
19 "thrown"
19 "upon"
19 "what"
19 "had"
19 "hitherto"
19 "been"
19 "to"
19 "me"
19 "obscure"
19 "subjects"
19 "that"
19 "i"
19 "found"
19 "in"
19 "it"
19 "a"
19 "never"
19 "ending"
19 "source"
19 "of"
19 "speculation"
19 "and"
19 "astonishment"
19 "the"
19 "gentle"
19 "and"
19 "domestic"
19 "manners"
19 "it"
19 "described"
19 "combined"
19 "with"
19 "lofty"
19 "sentiments"
19 "and"
19 "feelings"
19 "which"
19 "had"
19 "for"
19 "their"
19 "object"
19 "something"
19 "out"
19 "of"
19 "self"
19 "accorded"
19 "well"
19 "with"
19 "my"
19 "experience"
19 "among"
19 "my"
19 "protectors"
19 "and"
19 "with"
19 "the"
19 "wants"
19 "which"
19 "were"
19 "forever"
19 "alive"
19 "in"
19 "my"
19 "own"
19 "bosom"
19 "but"
19 "i"
19 "thought"
19 "werter"
19 "himself"
19 "a"
19 "more"
19 "divine"
19 "being"
19 "than"
19 "i"
19 "had"
19 "ever"
19 "beheld"
19 "or"
19 "imagined"
19 "his"
19 "character"
19 "contained"
19 "no"
19 "pretension"
19 "but"
19 "it"
19 "sank"
19 "deep"
19 "the"
19 "disquisitions"
19 "upon"
19 "death"
19 "and"
19 "suicide"
19 "were"
19 "calculated"
19 "to"
19 "fill"
19 "me"
19 "with"
19 "wonder"
19 "i"
19 "did"
19 "not"
19 "pretend"
19 "to"
19 "enter"
19 "into"
19 "the"
19 "merits"
19 "of"
19 "the"
19 "case"
19 "yet"
19 "i"
19 "inclined"
19 "towards"
19 "the"
19 "opinions"
19 "of"
19 "the"
19 "hero"
19 "whose"
19 "extinction"
19 "i"
19 "wept"
19 "without"
19 "precisely"
19 "understanding"
19 "it"
19 "as"
19 "i"
19 "read"
19 "however"
19 "i"
19 "applied"
19 "much"
19 "personally"
19 "to"
19 "my"
19 "own"
19 "feelings"
19 "and"
19 "condition"
19 "i"
19 "found"
19 "myself"
19 "similar"
19 "yet"
19 "at"
19 "the"
19 "same"
19 "time"
19 "strangely"
19 "unlike"
19 "to"
19 "the"
19 "beings"
19 "concerning"
19 "whom"
19 "i"
19 "read"
19 "and"
19 "to"
19 "whose"
19 "conversation"
19 "i"
19 "was"
19 "a"
19 "listener"
19 "i"
19 "sympathized"
19 "with"
19 "and"
19 "partly"
19 "understood"
19 "them"
19 "but"
19 "i"
19 "was"
19 "unformed"
19 "in"
19 "mind"
19 "i"
19 "was"
19 "dependent"
19 "on"
19 "none"
19 "and"
19 "related"
19 "to"
19 "none"
19 "the"
19 "path"
19 "of"
19 "my"
19 "departure"
19 "was"
19 "free"
19 "and"
19 "there"
19 "was"
19 "none"
19 "to"
19 "lament"
19 "my"
19 "annihilation"
19 "my"
19 "person"
19 "was"
19 "hideous"
19 "and"
19 "my"
19 "stature"
19 "gigantic"
19 "what"
19 "did"
19 "this"
19 "mean"
19 "who"
19 "was"
19 "i"
19 "what"
19 "was"
19 "i"
19 "whence"
19 "did"
19 "i"
19 "come"
19 "what"
19 "was"
19 "my"
19 "destination"
19 "these"
19 "questions"
19 "continually"
19 "recurred"
19 "but"
19 "i"
19 "was"
19 "unable"
19 "to"
19 "solve"
19 "them"
19 "the"
19 "volume"
19 "of"
19 "plutarch"
19 "s"
19 "lives"
19 "which"
19 "i"
19 "possessed"
19 "contained"
19 "the"
19 "histories"
19 "of"
19 "the"
19 "first"
19 "founders"
19 "of"
19 "the"
19 "ancient"
19 "republics"
19 "this"
19 "book"
19 "had"
19 "a"
19 "far"
19 "different"
19 "effect"
19 "upon"
19 "me"
19 "from"
19 "the"
19 "sorrows"
19 "of"
19 "werter"
19 "i"
19 "learned"
19 "from"
19 "werter"
19 "s"
19 "imaginations"
19 "despondency"
19 "and"
19 "gloom"
19 "but"
19 "plutarch"
19 "taught"
19 "me"
19 "high"
19 "thoughts"
19 "he"
19 "elevated"
19 "me"
19 "above"
19 "the"
19 "wretched"
19 "sphere"
19 "of"
19 "my"
19 "own"
19 "reflections"
19 "to"
19 "admire"
19 "and"
19 "love"
19 "the"
19 "heroes"
19 "of"
19 "past"
19 "ages"
19 "many"
19 "things"
19 "i"
19 "read"
19 "surpassed"
19 "my"
19 "understanding"
19 "and"
19 "experience"
19 "i"
19 "had"
19 "a"
19 "very"
19 "confused"
19 "knowledge"
19 "of"
19 "kingdoms"
19 "wide"
19 "extents"
19 "of"
19 "country"
19 "mighty"
19 "rivers"
19 "and"
19 "boundless"
19 "seas"
19 "but"
19 "i"
19 "was"
19 "perfectly"
19 "unacquainted"
19 "with"
19 "towns"
19 "and"
19 "large"
19 "assemblages"
19 "of"
19 "men"
19 "the"
19 "cottage"
19 "of"
19 "my"
19 "protectors"
19 "had"
19 "been"
19 "the"
19 "only"
19 "school"
19 "in"
19 "which"
19 "i"
19 "had"
19 "studied"
19 "human"
19 "nature"
19 "but"
19 "this"
19 "book"
19 "developed"
19 "new"
19 "and"
19 "mightier"
19 "scenes"
19 "of"
19 "action"
19 "i"
19 "read"
19 "of"
19 "men"
19 "concerned"
19 "in"
19 "public"
19 "affairs"
19 "governing"
19 "or"
19 "massacring"
19 "their"
19 "species"
19 "i"
19 "felt"
19 "the"
19 "greatest"
19 "ardour"
19 "for"
19 "virtue"
19 "rise"
19 "within"
19 "me"
19 "and"
19 "abhorrence"
19 "for"
19 "vice"
19 "as"
19 "far"
19 "as"
19 "i"
19 "understood"
19 "the"
19 "signification"
19 "of"
19 "those"
19 "terms"
19 "relative"
19 "as"
19 "they"
19 "were"
19 "as"
19 "i"
19 "applied"
19 "them"
19 "to"
19 "pleasure"
19 "and"
19 "pain"
19 "alone"
19 "induced"
19 "by"
19 "these"
19 "feelings"
19 "i"
19 "was"
19 "of"
19 "course"
19 "led"
19 "to"
19 "admire"
19 "peaceable"
19 "lawgivers"
19 "numa"
19 "solon"
19 "and"
19 "lycurgus"
19 "in"
19 "preference"
19 "to"
19 "romulus"
19 "and"
19 "theseus"
19 "the"
19 "patriarchal"
19 "lives"
19 "of"
19 "my"
19 "protectors"
19 "caused"
19 "these"
19 "impressions"
19 "to"
19 "take"
19 "a"
19 "firm"
19 "hold"
19 "on"
19 "my"
19 "mind"
19 "perhaps"
19 "if"
19 "my"
19 "first"
19 "introduction"
19 "to"
19 "humanity"
19 "had"
19 "been"
19 "made"
19 "by"
19 "a"
19 "young"
19 "soldier"
19 "burning"
19 "for"
19 "glory"
19 "and"
19 "slaughter"
19 "i"
19 "should"
19 "have"
19 "been"
19 "imbued"
19 "with"
19 "different"
19 "sensations"
19 "but"
19 "paradise"
19 "lost"
19 "excited"
19 "different"
19 "and"
19 "far"
19 "deeper"
19 "emotions"
19 "i"
19 "read"
19 "it"
19 "as"
19 "i"
19 "had"
19 "read"
19 "the"
19 "other"
19 "volumes"
19 "which"
19 "had"
19 "fallen"
19 "into"
19 "my"
19 "hands"
19 "as"
19 "a"
19 "true"
19 "history"
19 "it"
19 "moved"
19 "every"
19 "feeling"
19 "of"
19 "wonder"
19 "and"
19 "awe"
19 "that"
19 "the"
19 "picture"
19 "of"
19 "an"
19 "omnipotent"
19 "god"
19 "warring"
19 "with"
19 "his"
19 "creatures"
19 "was"
19 "capable"
19 "of"
19 "exciting"
19 "i"
19 "often"
19 "referred"
19 "the"
19 "several"
19 "situations"
19 "as"
19 "their"
19 "similarity"
19 "struck"
19 "me"
19 "to"
19 "my"
19 "own"
19 "like"
19 "adam"
19 "i"
19 "was"
19 "apparently"
19 "united"
19 "by"
19 "no"
19 "link"
19 "to"
19 "any"
19 "other"
19 "being"
19 "in"
19 "existence"
19 "but"
19 "his"
19 "state"
19 "was"
19 "far"
19 "different"
19 "from"
19 "mine"
19 "in"
19 "every"
19 "other"
19 "respect"
19 "he"
19 "had"
19 "come"
19 "forth"
19 "from"
19 "the"
19 "hands"
19 "of"
19 "god"
19 "a"
19 "perfect"
19 "creature"
19 "happy"
19 "and"
19 "prosperous"
19 "guarded"
19 "by"
19 "the"
19 "especial"
19 "care"
19 "of"
19 "his"
19 "creator"
19 "he"
19 "was"
19 "allowed"
19 "to"
19 "converse"
19 "with"
19 "and"
19 "acquire"
19 "knowledge"
19 "from"
19 "beings"
19 "of"
19 "a"
19 "superior"
19 "nature"
19 "but"
19 "i"
19 "was"
19 "wretched"
19 "helpless"
19 "and"
19 "alone"
19 "many"
19 "times"
19 "i"
19 "considered"
19 "satan"
19 "as"
19 "the"
19 "fitter"
19 "emblem"
19 "of"
19 "my"
19 "condition"
19 "for"
19 "often"
19 "like"
19 "him"
19 "when"
19 "i"
19 "viewed"
19 "the"
19 "bliss"
19 "of"
19 "my"
19 "protectors"
19 "the"
19 "bitter"
19 "gall"
19 "of"
19 "envy"
19 "rose"
19 "within"
19 "me"
19 "another"
19 "circumstance"
19 "strengthened"
19 "and"
19 "confirmed"
19 "these"
19 "feelings"
19 "soon"
19 "after"
19 "my"
19 "arrival"
19 "in"
19 "the"
19 "hovel"
19 "i"
19 "discovered"
19 "some"
19 "papers"
19 "in"
19 "the"
19 "pocket"
19 "of"
19 "the"
19 "dress"
19 "which"
19 "i"
19 "had"
19 "taken"
19 "from"
19 "your"
19 "laboratory"
19 "at"
19 "first"
19 "i"
19 "had"
19 "neglected"
19 "them"
19 "but"
19 "now"
19 "that"
19 "i"
19 "was"
19 "able"
19 "to"
19 "decipher"
19 "the"
19 "characters"
19 "in"
19 "which"
19 "they"
19 "were"
19 "written"
19 "i"
19 "began"
19 "to"
19 "study"
19 "them"
19 "with"
19 "diligence"
19 "it"
19 "was"
19 "your"
19 "journal"
19 "of"
19 "the"
19 "four"
19 "months"
19 "that"
19 "preceded"
19 "my"
19 "creation"
19 "you"
19 "minutely"
19 "described"
19 "in"
19 "these"
19 "papers"
19 "every"
19 "step"
19 "you"
19 "took"
19 "in"
19 "the"
19 "progress"
19 "of"
19 "your"
19 "work"
19 "this"
19 "history"
19 "was"
19 "mingled"
19 "with"
19 "accounts"
19 "of"
19 "domestic"
19 "occurrences"
19 "you"
19 "doubtless"
19 "recollect"
19 "these"
19 "papers"
19 "here"
19 "they"
19 "are"
19 "everything"
19 "is"
19 "related"
19 "in"
19 "them"
19 "which"
19 "bears"
19 "reference"
19 "to"
19 "my"
19 "accursed"
19 "origin"
19 "the"
19 "whole"
19 "detail"
19 "of"
19 "that"
19 "series"
19 "of"
19 "disgusting"
19 "circumstances"
19 "which"
19 "produced"
19 "it"
19 "is"
19 "set"
19 "in"
19 "view"
19 "the"
19 "minutest"
19 "description"
19 "of"
19 "my"
19 "odious"
19 "and"
19 "loathsome"
19 "person"
19 "is"
19 "given"
19 "in"
19 "language"
19 "which"
19 "painted"
19 "your"
19 "own"
19 "horrors"
19 "and"
19 "rendered"
19 "mine"
19 "indelible"
19 "i"
19 "sickened"
19 "as"
19 "i"
19 "read"
19 "hateful"
19 "day"
19 "when"
19 "i"
19 "received"
19 "life"
19 "i"
19 "exclaimed"
19 "in"
19 "agony"
19 "accursed"
19 "creator"
19 "why"
19 "did"
19 "you"
19 "form"
19 "a"
19 "monster"
19 "so"
19 "hideous"
19 "that"
19 "even"
19 "you"
19 "turned"
19 "from"
19 "me"
19 "in"
19 "disgust"
19 "god"
19 "in"
19 "pity"
19 "made"
19 "man"
19 "beautiful"
19 "and"
19 "alluring"
19 "after"
19 "his"
19 "own"
19 "image"
19 "but"
19 "my"
19 "form"
19 "is"
19 "a"
19 "filthy"
19 "type"
19 "of"
19 "yours"
19 "more"
19 "horrid"
19 "even"
19 "from"
19 "the"
19 "very"
19 "resemblance"
19 "satan"
19 "had"
19 "his"
19 "companions"
19 "fellow"
19 "devils"
19 "to"
19 "admire"
19 "and"
19 "encourage"
19 "him"
19 "but"
19 "i"
19 "am"
19 "solitary"
19 "and"
19 "abhorred"
19 "these"
19 "were"
19 "the"
19 "reflections"
19 "of"
19 "my"
19 "hours"
19 "of"
19 "despondency"
19 "and"
19 "solitude"
19 "but"
19 "when"
19 "i"
19 "contemplated"
19 "the"
19 "virtues"
19 "of"
19 "the"
19 "cottagers"
19 "their"
19 "amiable"
19 "and"
19 "benevolent"
19 "dispositions"
19 "i"
19 "persuaded"
19 "myself"
19 "that"
19 "when"
19 "they"
19 "should"
19 "become"
19 "acquainted"
19 "with"
19 "my"
19 "admiration"
19 "of"
19 "their"
19 "virtues"
19 "they"
19 "would"
19 "compassionate"
19 "me"
19 "and"
19 "overlook"
19 "my"
19 "personal"
19 "deformity"
19 "could"
19 "they"
19 "turn"
19 "from"
19 "their"
19 "door"
19 "one"
19 "however"
19 "monstrous"
19 "who"
19 "solicited"
19 "their"
19 "compassion"
19 "and"
19 "friendship"
19 "i"
19 "resolved"
19 "at"
19 "least"
19 "not"
19 "to"
19 "despair"
19 "but"
19 "in"
19 "every"
19 "way"
19 "to"
19 "fit"
19 "myself"
19 "for"
19 "an"
19 "interview"
19 "with"
19 "them"
19 "which"
19 "would"
19 "decide"
19 "my"
19 "fate"
19 "i"
19 "postponed"
19 "this"
19 "attempt"
19 "for"
19 "some"
19 "months"
19 "longer"
19 "for"
19 "the"
19 "importance"
19 "attached"
19 "to"
19 "its"
19 "success"
19 "inspired"
19 "me"
19 "with"
19 "a"
19 "dread"
19 "lest"
19 "i"
19 "should"
19 "fail"
19 "besides"
19 "i"
19 "found"
19 "that"
19 "my"
19 "understanding"
19 "improved"
19 "so"
19 "much"
19 "with"
19 "every"
19 "day"
19 "s"
19 "experience"
19 "that"
19 "i"
19 "was"
19 "unwilling"
19 "to"
19 "commence"
19 "this"
19 "undertaking"
19 "until"
19 "a"
19 "few"
19 "more"
19 "months"
19 "should"
19 "have"
19 "added"
19 "to"
19 "my"
19 "sagacity"
19 "several"
19 "changes"
19 "in"
19 "the"
19 "meantime"
19 "took"
19 "place"
19 "in"
19 "the"
19 "cottage"
19 "the"
19 "presence"
19 "of"
19 "safie"
19 "diffused"
19 "happiness"
19 "among"
19 "its"
19 "inhabitants"
19 "and"
19 "i"
19 "also"
19 "found"
19 "that"
19 "a"
19 "greater"
19 "degree"
19 "of"
19 "plenty"
19 "reigned"
19 "there"
19 "felix"
19 "and"
19 "agatha"
19 "spent"
19 "more"
19 "time"
19 "in"
19 "amusement"
19 "and"
19 "conversation"
19 "and"
19 "were"
19 "assisted"
19 "in"
19 "their"
19 "labours"
19 "by"
19 "servants"
19 "they"
19 "did"
19 "not"
19 "appear"
19 "rich"
19 "but"
19 "they"
19 "were"
19 "contented"
19 "and"
19 "happy"
19 "their"
19 "feelings"
19 "were"
19 "serene"
19 "and"
19 "peaceful"
